Sample,Ref_Mic(Outside),Anti_Wave(Speaker),Err_Mic(Residual_Noise)
19063,-26,26,0
19064,-19,19,0
19065,-17,17,0
19066,0,0,0
19067,12,-12,0
19068,31,-31,0
19069,26,-26,0
19070,25,-25,0
19071,3,-3,0
19072,-5,5,0
19073,-22,22,0
19074,-22,22,0
19075,-27,27,0
19076,-19,19,0
19077,-14,14,0
19078,-2,2,0
19079,12,-12,0
19080,14,-14,0
19081,22,-22,0
19082,15,-15,0
19083,13,-13,0
19084,2,-2,0
19085,-5,5,0
19086,-12,12,0
19087,-11,11,0
19088,-7,7,0
19089,1,-1,0
19090,1,-1,0
19091,8,-8,0
19092,2,-2,0
19093,0,0,0
19094,-4,4,0
19095,-9,9,0
19096,-12,12,0
19097,-16,16,0
19098,-14,14,0
19099,-16,16,0
19100,-10,10,0
19101,2,-2,0
19102,18,-18,0
19103,38,-38,0
19104,42,-42,0
19105,38,-38,0
19106,10,-10,0
19107,-4,4,0
19108,-11,11,0
19109,-15,15,0
19110,-18,18,0
19111,-11,11,0
19112,-12,12,0
19113,3,-3,0
19114,14,-14,0
19115,31,-31,0
19116,22,-22,0
19117,18,-18,0
19118,-2,2,0
19119,-12,12,0
19120,-29,29,0
19121,-30,30,0
19122,-37,37,0
19123,-28,28,0
19124,-13,13,0
19125,1,-1,0
19126,5,-5,0
19127,13,-13,0
19128,14,-14,0
19129,11,-11,0
19130,17,-17,0
19131,6,-6,0
19132,-1,1,0
19133,-9,9,0
19134,-5,5,0
19135,0,0,0
19136,5,-5,0
19137,6,-6,0
19138,5,-5,0
19139,0,0,0
19140,-1,1,0
19141,-9,9,0
19142,-13,13,0
19143,-20,20,0
19144,-21,21,0
19145,-23,23,0
19146,-22,22,0
19147,-12,12,0
19148,9,-9,0
19149,18,-18,0
19150,46,-46,0
19151,43,-43,0
19152,41,-41,0
19153,20,-20,0
19154,5,-5,0
19155,-5,5,0
19156,-10,10,0
19157,-18,18,0
19158,-19,19,0
19159,-14,14,0
19160,-3,3,0
19161,10,-10,0
19162,21,-21,0
19163,19,-19,0
19164,12,-12,0
19165,0,0,0
19166,-12,12,0
19167,-23,23,0
19168,-29,29,0
19169,-29,29,0
19170,-26,26,0
19171,-8,8,0
19172,-4,4,0
19173,17,-17,0
19174,21,-21,0
19175,29,-29,0
19176,21,-21,0
19177,15,-15,0
19178,4,-4,0
19179,-5,5,0
19180,-10,10,0
19181,-9,9,0
19182,-4,4,0
19183,2,-2,0
19184,8,-8,0
19185,10,-10,0
19186,13,-13,0
19187,12,-12,0
19188,9,-9,0
19189,0,0,0
19190,-3,3,0
19191,-17,17,0
19192,-23,23,0
19193,-31,31,0
19194,-32,32,0
19195,-18,18,0
19196,-2,2,0
19197,24,-24,0
19198,35,-35,0
19199,40,-40,0
19200,18,-18,0
19201,9,-9,0
19202,-1,1,0
19203,-9,9,0
19204,-16,16,0
19205,-12,12,0
19206,-20,20,0
19207,-6,6,0
19208,2,-2,0
19209,21,-21,0
19210,17,-17,0
19211,20,-20,0
19212,4,-4,0
19213,0,0,0
19214,-15,15,0
19215,-19,19,0
19216,-29,29,0
19217,-23,23,0
19218,-14,14,0
19219,0,0,0
19220,15,-15,0
19221,17,-17,0
19222,23,-23,0
19223,17,-17,0
19224,19,-19,0
19225,8,-8,0
19226,0,0,0
19227,-11,11,0
19228,-12,12,0
19229,-8,8,0
19230,1,-1,0
19231,3,-3,0
19232,11,-11,0
19233,7,-7,0
19234,8,-8,0
19235,0,0,0
19236,-5,5,0
19237,-15,15,0
19238,-19,19,0
19239,-19,19,0
19240,-18,18,0
19241,-18,18,0
19242,-13,13,0
19243,3,-3,0
19244,14,-14,0
19245,31,-31,0
19246,28,-28,0
19247,16,-16,0
19248,3,-3,0
19249,-4,4,0
19250,-12,12,0
19251,-13,13,0
19252,-12,12,0
19253,-16,16,0
19254,-6,6,0
19255,0,0,0
19256,14,-14,0
19257,10,-10,0
19258,16,-16,0
19259,6,-6,0
19260,7,-7,0
19261,-10,10,0
19262,-13,13,0
19263,-31,31,0
19264,-22,22,0
19265,-19,19,0
19266,4,-4,0
19267,8,-8,0
19268,20,-20,0
19269,18,-18,0
19270,15,-15,0
19271,18,-18,0
19272,13,-13,0
19273,4,-4,0
19274,-11,11,0
19275,-17,17,0
19276,-19,19,0
19277,-14,14,0
19278,-9,9,0
19279,-2,2,0
19280,0,0,0
19281,9,-9,0
19282,7,-7,0
19283,7,-7,0
19284,0,0,0
19285,0,0,0
19286,-8,8,0
19287,-12,12,0
19288,-18,18,0
19289,-22,22,0
19290,-11,11,0
19291,-5,5,0
19292,25,-25,0
19293,27,-27,0
19294,35,-35,0
19295,20,-20,0
19296,11,-11,0
19297,-1,1,0
19298,-7,7,0
19299,-16,16,0
19300,-15,15,0
19301,-11,11,0
19302,0,0,0
19303,11,-11,0
19304,21,-21,0
19305,20,-20,0
19306,23,-23,0
19307,14,-14,0
19308,-2,2,0
19309,-22,22,0
19310,-33,33,0
19311,-41,41,0
19312,-37,37,0
19313,-8,8,0
19314,1,-1,0
19315,21,-21,0
19316,16,-16,0
19317,23,-23,0
19318,18,-18,0
19319,15,-15,0
19320,4,-4,0
19321,-3,3,0
19322,-6,6,0
19323,-5,5,0
19324,-4,4,0
19325,-1,1,0
19326,-2,2,0
19327,-2,2,0
19328,-1,1,0
19329,2,-2,0
19330,1,-1,0
19331,-3,3,0
19332,-8,8,0
19333,-15,15,0
19334,-14,14,0
19335,-16,16,0
19336,-12,12,0
19337,-2,2,0
19338,6,-6,0
19339,30,-30,0
19340,31,-31,0
19341,34,-34,0
19342,12,-12,0
19343,2,-2,0
19344,-1,1,0
19345,-12,12,0
19346,-19,19,0
19347,-19,19,0
19348,-21,21,0
19349,-13,13,0
19350,0,0,0
19351,16,-16,0
19352,20,-20,0
19353,22,-22,0
19354,17,-17,0
19355,13,-13,0
19356,2,-2,0
19357,-2,2,0
19358,-10,10,0
19359,-17,17,0
19360,-19,19,0
19361,-22,22,0
19362,-4,4,0
19363,-2,2,0
19364,11,-11,0
19365,12,-12,0
19366,17,-17,0
19367,19,-19,0
19368,8,-8,0
19369,0,0,0
19370,-9,9,0
19371,-9,9,0
19372,-4,4,0
19373,-3,3,0
19374,0,0,0
19375,0,0,0
19376,0,0,0
19377,-3,3,0
19378,-4,4,0
19379,-7,7,0
19380,-10,10,0
19381,-9,9,0
19382,-10,10,0
19383,-12,12,0
19384,-7,7,0
19385,3,-3,0
19386,14,-14,0
19387,30,-30,0
19388,33,-33,0
19389,25,-25,0
19390,15,-15,0
19391,4,-4,0
19392,-3,3,0
19393,-12,12,0
19394,-18,18,0
19395,-24,24,0
19396,-15,15,0
19397,-11,11,0
19398,3,-3,0
19399,5,-5,0
19400,13,-13,0
19401,10,-10,0
19402,12,-12,0
19403,6,-6,0
19404,2,-2,0
19405,-6,6,0
19406,-8,8,0
19407,-13,13,0
19408,-9,9,0
19409,-9,9,0
19410,-9,9,0
19411,-2,2,0
19412,0,0,0
19413,9,-9,0
19414,13,-13,0
19415,16,-16,0
19416,15,-15,0
19417,9,-9,0
19418,3,-3,0
19419,-2,2,0
19420,-6,6,0
19421,-9,9,0
19422,-11,11,0
19423,-9,9,0
19424,-10,10,0
19425,-10,10,0
19426,-6,6,0
19427,-3,3,0
19428,-3,3,0
19429,-1,1,0
19430,-5,5,0
19431,1,-1,0
19432,7,-7,0
19433,11,-11,0
19434,19,-19,0
19435,15,-15,0
19436,6,-6,0
19437,6,-6,0
19438,4,-4,0
19439,1,-1,0
19440,-2,2,0
19441,-5,5,0
19442,-10,10,0
19443,-5,5,0
19444,-8,8,0
19445,-1,1,0
19446,-1,1,0
19447,2,-2,0
19448,0,0,0
19449,8,-8,0
19450,6,-6,0
19451,5,-5,0
19452,-3,3,0
19453,-9,9,0
19454,-11,11,0
19455,-3,3,0
19456,-4,4,0
19457,0,0,0
19458,3,-3,0
19459,0,0,0
19460,4,-4,0
19461,0,0,0
19462,0,0,0
19463,-3,3,0
19464,-3,3,0
19465,-4,4,0
19466,-3,3,0
19467,-4,4,0
19468,-2,2,0
19469,0,0,0
19470,1,-1,0
19471,2,-2,0
19472,4,-4,0
19473,7,-7,0
19474,7,-7,0
19475,4,-4,0
19476,5,-5,0
19477,2,-2,0
19478,1,-1,0
19479,3,-3,0
19480,6,-6,0
19481,9,-9,0
19482,3,-3,0
19483,-2,2,0
19484,-3,3,0
19485,-5,5,0
19486,-10,10,0
19487,-16,16,0
19488,-18,18,0
19489,-20,20,0
19490,-6,6,0
19491,1,-1,0
19492,17,-17,0
19493,12,-12,0
19494,15,-15,0
19495,7,-7,0
19496,11,-11,0
19497,0,0,0
19498,0,0,0
19499,-7,7,0
19500,-6,6,0
19501,-12,12,0
19502,-10,10,0
19503,-10,10,0
19504,-7,7,0
19505,-2,2,0
19506,1,-1,0
19507,9,-9,0
19508,7,-7,0
19509,11,-11,0
19510,5,-5,0
19511,7,-7,0
19512,0,0,0
19513,0,0,0
19514,-2,2,0
19515,-2,2,0
19516,-4,4,0
19517,-3,3,0
19518,-7,7,0
19519,-9,9,0
19520,-9,9,0
19521,-8,8,0
19522,-5,5,0
19523,0,0,0
19524,-1,1,0
19525,5,-5,0
19526,12,-12,0
19527,19,-19,0
19528,23,-23,0
19529,19,-19,0
19530,9,-9,0
19531,4,-4,0
19532,-2,2,0
19533,-7,7,0
19534,-12,12,0
19535,-12,12,0
19536,-20,20,0
19537,-8,8,0
19538,-7,7,0
19539,5,-5,0
19540,3,-3,0
19541,14,-14,0
19542,8,-8,0
19543,15,-15,0
19544,5,-5,0
19545,9,-9,0
19546,1,-1,0
19547,4,-4,0
19548,-6,6,0
19549,-4,4,0
19550,-9,9,0
19551,-13,13,0
19552,-8,8,0
19553,-10,10,0
19554,0,0,0
19555,0,0,0
19556,5,-5,0
19557,5,-5,0
19558,10,-10,0
19559,9,-9,0
19560,8,-8,0
19561,6,-6,0
19562,2,-2,0
19563,-2,2,0
19564,-8,8,0
19565,-12,12,0
19566,-16,16,0
19567,-18,18,0
19568,-20,20,0
19569,-14,14,0
19570,-8,8,0
19571,-4,4,0
19572,7,-7,0
19573,12,-12,0
19574,24,-24,0
19575,27,-27,0
19576,30,-30,0
19577,17,-17,0
19578,13,-13,0
19579,0,0,0
19580,-6,6,0
19581,-15,15,0
19582,-18,18,0
19583,-24,24,0
19584,-12,12,0
19585,-9,9,0
19586,4,-4,0
19587,5,-5,0
19588,14,-14,0
19589,10,-10,0
19590,18,-18,0
19591,10,-10,0
19592,11,-11,0
19593,1,-1,0
19594,3,-3,0
19595,-4,4,0
19596,-4,4,0
19597,-6,6,0
19598,-15,15,0
19599,-9,9,0
19600,-11,11,0
19601,0,0,0
19602,-4,4,0
19603,2,-2,0
19604,0,0,0
19605,4,-4,0
19606,5,-5,0
19607,9,-9,0
19608,9,-9,0
19609,12,-12,0
19610,7,-7,0
19611,2,-2,0
19612,-6,6,0
19613,-15,15,0
19614,-19,19,0
19615,-22,22,0
19616,-18,18,0
19617,-16,16,0
19618,-10,10,0
19619,1,-1,0
19620,8,-8,0
19621,16,-16,0
19622,19,-19,0
19623,21,-21,0
19624,14,-14,0
19625,17,-17,0
19626,6,-6,0
19627,0,0,0
19628,-14,14,0
19629,-17,17,0
19630,-26,26,0
19631,-20,20,0
19632,-19,19,0
19633,-8,8,0
19634,-5,5,0
19635,5,-5,0
19636,7,-7,0
19637,18,-18,0
19638,15,-15,0
19639,22,-22,0
19640,16,-16,0
19641,15,-15,0
19642,11,-11,0
19643,1,-1,0
19644,1,-1,0
19645,-9,9,0
19646,-8,8,0
19647,-15,15,0
19648,-10,10,0
19649,-10,10,0
19650,-6,6,0
19651,-4,4,0
19652,2,-2,0
19653,5,-5,0
19654,9,-9,0
19655,9,-9,0
19656,12,-12,0
19657,9,-9,0
19658,6,-6,0
19659,0,0,0
19660,-9,9,0
19661,-18,18,0
19662,-22,22,0
19663,-22,22,0
19664,-20,20,0
19665,-16,16,0
19666,-5,5,0
19667,0,0,0
19668,13,-13,0
19669,20,-20,0
19670,26,-26,0
19671,20,-20,0
19672,21,-21,0
19673,15,-15,0
19674,8,-8,0
19675,-1,1,0
19676,-8,8,0
19677,-13,13,0
19678,-15,15,0
19679,-15,15,0
19680,-14,14,0
19681,-12,12,0
19682,-9,9,0
19683,-4,4,0
19684,0,0,0
19685,4,-4,0
19686,5,-5,0
19687,8,-8,0
19688,6,-6,0
19689,13,-13,0
19690,9,-9,0
19691,11,-11,0
19692,2,-2,0
19693,2,-2,0
19694,-5,5,0
19695,-8,8,0
19696,-11,11,0
19697,-11,11,0
19698,-10,10,0
19699,-4,4,0
19700,-4,4,0
19701,2,-2,0
19702,3,-3,0
19703,7,-7,0
19704,6,-6,0
19705,5,-5,0
19706,4,-4,0
19707,1,-1,0
19708,-6,6,0
19709,-9,9,0
19710,-11,11,0
19711,-11,11,0
19712,-11,11,0
19713,-7,7,0
19714,-3,3,0
19715,2,-2,0
19716,5,-5,0
19717,9,-9,0
19718,7,-7,0
19719,10,-10,0
19720,9,-9,0
19721,8,-8,0
19722,6,-6,0
19723,6,-6,0
19724,0,0,0
19725,4,-4,0
19726,2,-2,0
19727,2,-2,0
19728,0,0,0
19729,0,0,0
19730,-5,5,0
19731,-6,6,0
19732,-5,5,0
19733,-4,4,0
19734,-4,4,0
19735,-6,6,0
19736,1,-1,0
19737,1,-1,0
19738,3,-3,0
19739,2,-2,0
19740,5,-5,0
19741,4,-4,0
19742,6,-6,0
19743,2,-2,0
19744,1,-1,0
19745,0,0,0
19746,0,0,0
19747,1,-1,0
19748,1,-1,0
19749,2,-2,0
19750,0,0,0
19751,0,0,0
19752,1,-1,0
19753,0,0,0
19754,-1,1,0
19755,-5,5,0
19756,-9,9,0
19757,-11,11,0
19758,-13,13,0
19759,-12,12,0
19760,-8,8,0
19761,-4,4,0
19762,-1,1,0
19763,4,-4,0
19764,9,-9,0
19765,9,-9,0
19766,14,-14,0
19767,14,-14,0
19768,16,-16,0
19769,14,-14,0
19770,10,-10,0
19771,6,-6,0
19772,4,-4,0
19773,0,0,0
19774,-2,2,0
19775,-6,6,0
19776,-11,11,0
19777,-14,14,0
19778,-11,11,0
19779,-10,10,0
19780,-7,7,0
19781,-4,4,0
19782,-3,3,0
19783,2,-2,0
19784,3,-3,0
19785,5,-5,0
19786,8,-8,0
19787,7,-7,0
19788,9,-9,0
19789,7,-7,0
19790,7,-7,0
19791,3,-3,0
19792,1,-1,0
19793,1,-1,0
19794,0,0,0
19795,-1,1,0
19796,-4,4,0
19797,-3,3,0
19798,-1,1,0
19799,-1,1,0
19800,-2,2,0
19801,-4,4,0
19802,-4,4,0
19803,-6,6,0
19804,-9,9,0
19805,-9,9,0
19806,-8,8,0
19807,-6,6,0
19808,-4,4,0
19809,0,0,0
19810,2,-2,0
19811,5,-5,0
19812,2,-2,0
19813,5,-5,0
19814,10,-10,0
19815,12,-12,0
19816,9,-9,0
19817,7,-7,0
19818,3,-3,0
19819,3,-3,0
19820,5,-5,0
19821,0,0,0
19822,-3,3,0
19823,-6,6,0
19824,-7,7,0
19825,-10,10,0
19826,-10,10,0
19827,-11,11,0
19828,-7,7,0
19829,-7,7,0
19830,-5,5,0
19831,-2,2,0
19832,0,0,0
19833,3,-3,0
19834,5,-5,0
19835,8,-8,0
19836,8,-8,0
19837,8,-8,0
19838,6,-6,0
19839,2,-2,0
19840,1,-1,0
19841,1,-1,0
19842,0,0,0
19843,0,0,0
19844,-3,3,0
19845,-2,2,0
19846,-2,2,0
19847,-3,3,0
19848,-1,1,0
19849,-2,2,0
19850,-3,3,0
19851,-5,5,0
19852,-10,10,0
19853,-9,9,0
19854,-8,8,0
19855,-5,5,0
19856,-1,1,0
19857,3,-3,0
19858,7,-7,0
19859,7,-7,0
19860,8,-8,0
19861,10,-10,0
19862,8,-8,0
19863,6,-6,0
19864,7,-7,0
19865,5,-5,0
19866,5,-5,0
19867,1,-1,0
19868,-1,1,0
19869,-2,2,0
19870,-4,4,0
19871,-5,5,0
19872,-6,6,0
19873,-7,7,0
19874,-8,8,0
19875,-8,8,0
19876,-4,4,0
19877,-5,5,0
19878,-3,3,0
19879,-1,1,0
19880,0,0,0
19881,4,-4,0
19882,5,-5,0
19883,6,-6,0
19884,7,-7,0
19885,5,-5,0
19886,3,-3,0
19887,1,-1,0
19888,0,0,0
19889,0,0,0
19890,0,0,0
19891,2,-2,0
19892,3,-3,0
19893,4,-4,0
19894,1,-1,0
19895,0,0,0
19896,-3,3,0
19897,-5,5,0
19898,-8,8,0
19899,-8,8,0
19900,-7,7,0
19901,-6,6,0
19902,-3,3,0
19903,1,-1,0
19904,6,-6,0
19905,8,-8,0
19906,8,-8,0
19907,11,-11,0
19908,11,-11,0
19909,9,-9,0
19910,8,-8,0
19911,6,-6,0
19912,6,-6,0
19913,4,-4,0
19914,1,-1,0
19915,0,0,0
19916,-1,1,0
19917,-3,3,0
19918,-5,5,0
19919,-5,5,0
19920,-8,8,0
19921,-9,9,0
19922,-7,7,0
19923,-4,4,0
19924,-3,3,0
19925,-2,2,0
19926,0,0,0
19927,1,-1,0
19928,4,-4,0
19929,6,-6,0
19930,8,-8,0
19931,7,-7,0
19932,6,-6,0
19933,3,-3,0
19934,0,0,0
19935,-1,1,0
19936,-2,2,0
19937,-1,1,0
19938,-1,1,0
19939,-4,4,0
19940,-5,5,0
19941,-6,6,0
19942,-4,4,0
19943,-2,2,0
19944,-2,2,0
19945,-3,3,0
19946,-2,2,0
19947,-1,1,0
19948,-1,1,0
19949,-1,1,0
19950,-1,1,0
19951,0,0,0
19952,0,0,0
19953,1,-1,0
19954,4,-4,0
19955,5,-5,0
19956,3,-3,0
19957,6,-6,0
19958,5,-5,0
19959,3,-3,0
19960,1,-1,0
19961,-2,2,0
19962,-3,3,0
19963,-5,5,0
19964,-6,6,0
19965,-7,7,0
19966,-7,7,0
19967,-8,8,0
19968,-8,8,0
19969,-4,4,0
19970,-2,2,0
19971,0,0,0
19972,1,-1,0
19973,3,-3,0
19974,5,-5,0
19975,4,-4,0
19976,2,-2,0
19977,1,-1,0
19978,1,-1,0
19979,-2,2,0
19980,-1,1,0
19981,0,0,0
19982,2,-2,0
19983,2,-2,0
19984,4,-4,0
19985,5,-5,0
19986,8,-8,0
19987,4,-4,0
19988,-1,1,0
19989,-7,7,0
19990,-9,9,0
19991,-11,11,0
19992,-10,10,0
19993,-6,6,0
19994,-4,4,0
19995,-3,3,0
19996,-1,1,0
19997,4,-4,0
19998,5,-5,0
19999,9,-9,0
20000,11,-11,0
20001,11,-11,0
20002,10,-10,0
20003,9,-9,0
20004,4,-4,0
20005,0,0,0
20006,-5,5,0
20007,-6,6,0
20008,-6,6,0
20009,-3,3,0
20010,0,0,0
20011,0,0,0
20012,1,-1,0
20013,-1,1,0
20014,-3,3,0
20015,-3,3,0
20016,-2,2,0
20017,-3,3,0
20018,0,0,0
20019,3,-3,0
20020,2,-2,0
20021,5,-5,0
20022,3,-3,0
20023,1,-1,0
20024,2,-2,0
20025,3,-3,0
20026,4,-4,0
20027,2,-2,0
20028,1,-1,0
20029,1,-1,0
20030,0,0,0
20031,-1,1,0
20032,-2,2,0
20033,-4,4,0
20034,-6,6,0
20035,-6,6,0
20036,-4,4,0
20037,-4,4,0
20038,-6,6,0
20039,-6,6,0
20040,-6,6,0
20041,-2,2,0
20042,0,0,0
20043,3,-3,0
20044,6,-6,0
20045,8,-8,0
20046,9,-9,0
20047,7,-7,0
20048,6,-6,0
20049,5,-5,0
20050,4,-4,0
20051,6,-6,0
20052,5,-5,0
20053,1,-1,0
20054,-2,2,0
20055,-4,4,0
20056,-6,6,0
20057,-4,4,0
20058,-4,4,0
20059,-4,4,0
20060,-4,4,0
20061,-5,5,0
20062,-3,3,0
20063,-3,3,0
20064,-2,2,0
20065,0,0,0
20066,0,0,0
20067,1,-1,0
20068,3,-3,0
20069,4,-4,0
20070,5,-5,0
20071,7,-7,0
20072,8,-8,0
20073,6,-6,0
20074,3,-3,0
20075,0,0,0
20076,-2,2,0
20077,0,0,0
20078,0,0,0
20079,0,0,0
20080,-3,3,0
20081,-4,4,0
20082,-8,8,0
20083,-8,8,0
20084,-8,8,0
20085,-6,6,0
20086,-1,1,0
20087,0,0,0
20088,0,0,0
20089,1,-1,0
20090,2,-2,0
20091,4,-4,0
20092,7,-7,0
20093,10,-10,0
20094,10,-10,0
20095,10,-10,0
20096,8,-8,0
20097,7,-7,0
20098,4,-4,0
20099,2,-2,0
20100,-1,1,0
20101,-6,6,0
20102,-6,6,0
20103,-7,7,0
20104,-7,7,0
20105,-7,7,0
20106,-7,7,0
20107,-6,6,0
20108,-3,3,0
20109,-5,5,0
20110,-3,3,0
20111,0,0,0
20112,0,0,0
20113,2,-2,0
20114,4,-4,0
20115,4,-4,0
20116,2,-2,0
20117,4,-4,0
20118,4,-4,0
20119,6,-6,0
20120,5,-5,0
20121,7,-7,0
20122,3,-3,0
20123,1,-1,0
20124,-2,2,0
20125,-2,2,0
20126,-4,4,0
20127,-6,6,0
20128,-7,7,0
20129,-6,6,0
20130,-8,8,0
20131,-8,8,0
20132,-6,6,0
20133,-2,2,0
20134,-1,1,0
20135,0,0,0
20136,2,-2,0
20137,5,-5,0
20138,6,-6,0
20139,8,-8,0
20140,7,-7,0
20141,4,-4,0
20142,5,-5,0
20143,6,-6,0
20144,7,-7,0
20145,7,-7,0
20146,5,-5,0
20147,1,-1,0
20148,0,0,0
20149,-4,4,0
20150,-7,7,0
20151,-8,8,0
20152,-9,9,0
20153,-9,9,0
20154,-10,10,0
20155,-7,7,0
20156,-6,6,0
20157,-2,2,0
20158,0,0,0
20159,1,-1,0
20160,1,-1,0
20161,4,-4,0
20162,3,-3,0
20163,4,-4,0
20164,4,-4,0
20165,6,-6,0
20166,7,-7,0
20167,5,-5,0
20168,3,-3,0
20169,0,0,0
20170,0,0,0
20171,-2,2,0
20172,-2,2,0
20173,-3,3,0
20174,-5,5,0
20175,-9,9,0
20176,-12,12,0
20177,-12,12,0
20178,-9,9,0
20179,-5,5,0
20180,-1,1,0
20181,0,0,0
20182,4,-4,0
20183,5,-5,0
20184,7,-7,0
20185,8,-8,0
20186,8,-8,0
20187,6,-6,0
20188,6,-6,0
20189,5,-5,0
20190,5,-5,0
20191,3,-3,0
20192,3,-3,0
20193,0,0,0
20194,-2,2,0
20195,-2,2,0
20196,-2,2,0
20197,-4,4,0
20198,-5,5,0
20199,-5,5,0
20200,-5,5,0
20201,-5,5,0
20202,-4,4,0
20203,-5,5,0
20204,-2,2,0
20205,1,-1,0
20206,5,-5,0
20207,5,-5,0
20208,6,-6,0
20209,5,-5,0
20210,6,-6,0
20211,4,-4,0
20212,5,-5,0
20213,5,-5,0
20214,5,-5,0
20215,0,0,0
20216,0,0,0
20217,-3,3,0
20218,-2,2,0
20219,-5,5,0
20220,-5,5,0
20221,-7,7,0
20222,-7,7,0
20223,-9,9,0
20224,-10,10,0
20225,-7,7,0
20226,-5,5,0
20227,-4,4,0
20228,0,0,0
20229,3,-3,0
20230,5,-5,0
20231,7,-7,0
20232,9,-9,0
20233,10,-10,0
20234,8,-8,0
20235,7,-7,0
20236,7,-7,0
20237,7,-7,0
20238,4,-4,0
20239,2,-2,0
20240,-2,2,0
20241,-3,3,0
20242,-5,5,0
20243,-7,7,0
20244,-7,7,0
20245,-7,7,0
20246,-5,5,0
20247,-1,1,0
20248,1,-1,0
20249,3,-3,0
20250,4,-4,0
20251,4,-4,0
20252,4,-4,0
20253,3,-3,0
20254,4,-4,0
20255,1,-1,0
20256,1,-1,0
20257,0,0,0
20258,0,0,0
20259,0,0,0
20260,0,0,0
20261,-1,1,0
20262,0,0,0
20263,-1,1,0
20264,0,0,0
20265,-2,2,0
20266,-1,1,0
20267,-5,5,0
20268,-7,7,0
20269,-9,9,0
20270,-9,9,0
20271,-8,8,0
20272,-5,5,0
20273,-4,4,0
20274,-1,1,0
20275,2,-2,0
20276,4,-4,0
20277,5,-5,0
20278,8,-8,0
20279,9,-9,0
20280,8,-8,0
20281,9,-9,0
20282,9,-9,0
20283,8,-8,0
20284,4,-4,0
20285,3,-3,0
20286,1,-1,0
20287,-2,2,0
20288,-3,3,0
20289,-3,3,0
20290,-5,5,0
20291,-5,5,0
20292,-6,6,0
20293,-4,4,0
20294,-1,1,0
20295,0,0,0
20296,4,-4,0
20297,5,-5,0
20298,4,-4,0
20299,4,-4,0
20300,6,-6,0
20301,3,-3,0
20302,5,-5,0
20303,3,-3,0
20304,0,0,0
20305,0,0,0
20306,-1,1,0
20307,-2,2,0
20308,-5,5,0
20309,-3,3,0
20310,-1,1,0
20311,-1,1,0
20312,0,0,0
20313,-1,1,0
20314,-3,3,0
20315,-6,6,0
20316,-9,9,0
20317,-13,13,0
20318,-11,11,0
20319,-9,9,0
20320,-4,4,0
20321,0,0,0
20322,5,-5,0
20323,5,-5,0
20324,8,-8,0
20325,9,-9,0
20326,6,-6,0
20327,4,-4,0
20328,5,-5,0
20329,4,-4,0
20330,3,-3,0
20331,1,-1,0
20332,-3,3,0
20333,-7,7,0
20334,-7,7,0
20335,-7,7,0
20336,-5,5,0
20337,-1,1,0
20338,0,0,0
20339,1,-1,0
20340,2,-2,0
20341,3,-3,0
20342,5,-5,0
20343,6,-6,0
20344,5,-5,0
20345,2,-2,0
20346,2,-2,0
20347,-2,2,0
20348,-3,3,0
20349,-2,2,0
20350,0,0,0
20351,0,0,0
20352,0,0,0
20353,0,0,0
20354,-3,3,0
20355,-2,2,0
20356,-3,3,0
20357,-3,3,0
20358,-2,2,0
20359,-1,1,0
20360,-1,1,0
20361,-1,1,0
20362,-2,2,0
20363,-5,5,0
20364,-6,6,0
20365,-3,3,0
20366,-3,3,0
20367,-1,1,0
20368,0,0,0
20369,2,-2,0
20370,4,-4,0
20371,4,-4,0
20372,2,-2,0
20373,0,0,0
20374,2,-2,0
20375,8,-8,0
20376,9,-9,0
20377,10,-10,0
20378,7,-7,0
20379,0,0,0
20380,-9,9,0
20381,-12,12,0
20382,-15,15,0
20383,-12,12,0
20384,-9,9,0
20385,-5,5,0
20386,-1,1,0
20387,0,0,0
20388,8,-8,0
20389,10,-10,0
20390,14,-14,0
20391,13,-13,0
20392,9,-9,0
20393,8,-8,0
20394,3,-3,0
20395,-1,1,0
20396,-3,3,0
20397,-8,8,0
20398,-9,9,0
20399,-8,8,0
20400,-4,4,0
20401,-3,3,0
20402,0,0,0
20403,1,-1,0
20404,4,-4,0
20405,3,-3,0
20406,0,0,0
20407,-1,1,0
20408,-1,1,0
20409,-3,3,0
20410,-4,4,0
20411,0,0,0
20412,4,-4,0
20413,7,-7,0
20414,7,-7,0
20415,10,-10,0
20416,9,-9,0
20417,9,-9,0
20418,9,-9,0
20419,5,-5,0
20420,-1,1,0
20421,-4,4,0
20422,-6,6,0
20423,-8,8,0
20424,-6,6,0
20425,-6,6,0
20426,-6,6,0
20427,-5,5,0
20428,-4,4,0
20429,0,0,0
20430,1,-1,0
20431,4,-4,0
20432,8,-8,0
20433,10,-10,0
20434,10,-10,0
20435,8,-8,0
20436,5,-5,0
20437,1,-1,0
20438,-2,2,0
20439,-5,5,0
20440,-10,10,0
20441,-10,10,0
20442,-9,9,0
20443,-5,5,0
20444,-2,2,0
20445,1,-1,0
20446,5,-5,0
20447,7,-7,0
20448,10,-10,0
20449,4,-4,0
20450,3,-3,0
20451,0,0,0
20452,-4,4,0
20453,-9,9,0
20454,-10,10,0
20455,-14,14,0
20456,-14,14,0
20457,-12,12,0
20458,-4,4,0
20459,0,0,0
20460,13,-13,0
20461,19,-19,0
20462,18,-18,0
20463,23,-23,0
20464,16,-16,0
20465,15,-15,0
20466,7,-7,0
20467,0,0,0
20468,-10,10,0
20469,-14,14,0
